,Wind turbine ID,Terrain height [m],Nacelle height [m],Rotor diameter [m],Max power [MW],Price region,Installation date,Longitude,Latitude
2069,2523-V-004-020,649.24,80.0,100.0,2.6,SE1,1994-10-01,20.143216909251816,67.62658922684933
2070,2523-V-004-019,677.89,80.0,100.0,2.6,SE1,1994-10-01,20.156769187723306,67.62669861411764
2071,2523-V-004-018,650.62,80.0,100.0,2.6,SE1,1994-10-01,20.14996182712517,67.62871403540204
2072,2523-V-004-017,616.17,80.0,100.0,2.6,SE1,1994-10-01,20.126154785818656,67.623261409873
2073,2104-V-001-001,276.34,100.0,101.0,2.3,SE3,1994-10-01,16.30804038748611,60.59025223665353
2074,2523-V-004-024,648.04,80.0,100.0,2.6,SE1,1994-10-01,20.16242520541533,67.61491421569174
2075,2523-V-004-015,586.18,80.0,100.0,2.6,SE1,1994-10-01,20.111369168270226,67.63083430955847
2076,2523-V-004-014,613.62,80.0,100.0,2.6,SE1,1994-10-01,20.137586629199436,67.63270467664857
2077,2523-V-004-013,579.52,80.0,100.0,2.6,SE1,1994-10-01,20.109919180041494,67.6261125508855
2078,2523-V-004-012,649.84,80.0,100.0,2.6,SE1,1994-10-01,20.168946354193807,67.61290726392325
2079,2523-V-004-011,644.14,80.0,100.0,2.6,SE1,1994-10-01,20.15398869637608,67.61572239028452
2080,2523-V-004-010,669.61,80.0,100.0,2.6,SE1,1994-10-01,20.148187913857555,67.6215739043556
2081,2523-V-004-009,610.45,80.0,100.0,2.6,SE1,1994-10-01,20.13644302550743,67.61555960029635
2082,2523-V-004-016,649.9,80.0,100.0,2.6,SE1,1994-10-01,20.159670238030067,67.6300247003892
2083,2523-V-004-025,646.79,80.0,100.0,2.6,SE1,1994-10-01,20.134091490261678,67.62166101686181
2084,2523-V-004-002,570.84,80.0,100.0,2.6,SE1,1994-10-01,20.103513679653492,67.6284730660972
2085,2523-V-004-003,602.4,80.0,100.0,2.6,SE1,1994-10-01,20.165739025703953,67.63432939953346
2086,2104-V-001-003,258.98,100.0,101.0,2.3,SE3,1994-10-01,16.315744706881027,60.59629018590803
2087,1470-V-053-004,78.51,98.0,82.0,2.0,SE3,1994-10-01,13.139699780808847,58.27716985303923
2088,1470-V-053-003,79.47,98.0,82.0,2.0,SE3,1994-10-01,13.147137297898027,58.28037871483396
2089,1470-V-053-002,80.86,98.0,82.0,2.0,SE3,1994-10-01,13.134008966509207,58.27848846407277
2090,1470-V-053-001,76.9,98.0,82.0,2.0,SE3,1994-10-01,13.13296367771567,58.29142521031975
2091,2104-V-001-004,260.47,100.0,101.0,2.3,SE3,1994-10-01,16.32204081017802,60.59053998939922
2092,2104-V-001-005,263.84,100.0,101.0,2.3,SE3,1994-10-01,16.321197592420972,60.586863506261075
2093,2523-V-004-004,573.32,80.0,100.0,2.6,SE1,1994-10-01,20.102018396100686,67.63355736009036
2094,1287-V-039-001,21.68,80.0,90.0,2.0,SE4,1994-10-01,13.435690465756606,55.39275961650158
2095,2523-V-004-001,609.34,80.0,100.0,2.6,SE1,1994-10-01,20.127910699665843,67.63013231749353
2096,2523-V-004-030,648.8,80.0,100.0,2.6,SE1,1994-10-01,20.144805536313964,67.61646385122191
2097,2523-V-004-029,620.55,80.0,100.0,2.6,SE1,1994-10-01,20.146217200911693,67.6335105707529
2098,2523-V-004-028,594.35,80.0,100.0,2.6,SE1,1994-10-01,20.117936361363093,67.62433056164953
2099,2523-V-004-027,591.53,80.0,100.0,2.6,SE1,1994-10-01,20.11839796960967,67.63286148882406
2100,2523-V-004-026,601.13,80.0,100.0,2.6,SE1,1994-10-01,20.119418640710673,67.62941107968851
2101,2523-V-004-007,714.64,80.0,100.0,2.6,SE1,1994-10-01,20.164053501871525,67.62061961538559
2102,2523-V-004-008,684.48,80.0,100.0,2.6,SE1,1994-10-01,20.155497408429873,67.61981241027335
2103,1495-V-024-001,71.91,105.0,90.0,2.0,SE3,1994-10-12,13.203534081846028,58.39636242995239
2104,2326-V-014-002,617.2,99.0,101.0,3.05,SE2,1994-10-22,14.15521903451791,62.62104763207203
2105,2326-V-014-003,611.47,99.0,101.0,3.05,SE2,1994-10-22,14.162736737915465,62.61831916667941
2106,2326-V-014-001,675.42,99.0,101.0,3.05,SE2,1994-10-22,14.167700050748213,62.621467475589405
2107,1383-V-021-001,7.31,37.0,15.0,0.04,SE3,1994-10-23,12.37731986740781,57.020824378552724
2108,2418-V-005-021,400.18,95.0,100.0,1.8,SE1,1994-11-01,19.050730932181054,65.06950010874701
2109,2418-V-005-022,438.5,95.0,100.0,1.8,SE1,1994-11-01,19.06253918732621,65.06051784957464
2110,2418-V-005-023,440.89,95.0,100.0,1.8,SE1,1994-11-01,19.064015791962365,65.06484112034246
2111,2418-V-006-001,484.22,95.0,100.0,1.8,SE1,1994-11-01,18.99382052051093,65.04526882561312
2112,2418-V-006-002,485.28,95.0,100.0,1.8,SE1,1994-11-01,18.998195118480105,65.04928915188363
2113,2418-V-006-003,464.57,95.0,100.0,1.8,SE1,1994-11-01,19.003491401675355,65.05418822109667
2114,2418-V-006-004,476.87,95.0,100.0,1.8,SE1,1994-11-01,19.009132780683768,65.05032759588593
2115,2418-V-006-005,472.7,95.0,100.0,1.8,SE1,1994-11-01,19.016195566207124,65.047878916957
2116,2418-V-006-006,458.86,95.0,100.0,1.8,SE1,1994-11-01,19.014968651474803,65.05430818610533
2117,2284-V-018-004,541.63,100.0,101.0,2.3,SE2,1994-11-01,17.403932751764735,63.80483718859893
2118,2284-V-018-005,534.75,100.0,101.0,2.3,SE2,1994-11-01,17.41354740480906,63.80386506755482
2119,2284-V-018-006,530.78,100.0,101.0,2.3,SE2,1994-11-01,17.404476700780055,63.8090663506789
2120,2284-V-018-007,525.93,100.0,101.0,2.3,SE2,1994-11-01,17.41302082596162,63.80758081165285
2121,2284-V-018-008,521.18,100.0,101.0,2.3,SE2,1994-11-01,17.420691835949338,63.805395643454354
2122,2284-V-018-009,511.96,100.0,101.0,2.3,SE2,1994-11-01,17.428341719534025,63.803219206951155
2123,2284-V-018-010,510.86,100.0,101.0,2.3,SE2,1994-11-01,17.397231750685396,63.81128180630623
2124,2284-V-018-011,510.52,100.0,101.0,2.3,SE2,1994-11-01,17.389707824748907,63.80927390554553
2125,2284-V-018-012,502.26,100.0,101.0,2.3,SE2,1994-11-01,17.378775560470665,63.80728473432544
2126,2284-V-018-013,489.34,100.0,101.0,2.3,SE2,1994-11-01,17.379803178777607,63.81114968697858
2127,2284-V-018-014,492.37,100.0,101.0,2.3,SE2,1994-11-01,17.371026999419858,63.8096030466116
2128,2418-V-005-020,419.62,95.0,100.0,1.8,SE1,1994-11-01,19.039337047191015,65.07387459413691
2129,2418-V-005-019,443.58,95.0,100.0,1.8,SE1,1994-11-01,19.057502265622922,65.05697532538098
2130,2101-V-008-040,346.67,119.0,112.0,3.07,SE2,1994-11-01,16.320815654563212,60.83431788410516
2131,2418-V-005-018,434.96,95.0,100.0,1.8,SE1,1994-11-01,19.048959179037748,65.06086001880239
2132,2101-V-008-001,360.65,119.0,112.0,3.07,SE2,1994-11-01,16.320244595467408,60.829640567006095
2133,2101-V-008-002,338.71,119.0,112.0,3.07,SE3,1994-11-01,16.326757776292435,60.82415959795683
2134,2284-V-018-003,536.45,100.0,101.0,2.3,SE2,1994-11-01,17.396368715631073,63.80713694304272
2135,2418-V-005-001,439.97,95.0,100.0,1.8,SE1,1994-11-01,18.971863296153813,65.03636808024406
2136,2418-V-005-002,459.02,95.0,100.0,1.8,SE1,1994-11-01,18.986710263903213,65.03894462932189
2137,2418-V-005-003,436.15,95.0,100.0,1.8,SE1,1994-11-01,18.975234306409668,65.04161637942666
2138,2418-V-005-004,427.72,95.0,100.0,1.8,SE1,1994-11-01,18.975033854654896,65.04621759190229
2139,2418-V-005-005,431.74,95.0,100.0,1.8,SE1,1994-11-01,18.981923605282656,65.04862576588384
2140,2418-V-005-006,442.23,95.0,100.0,1.8,SE1,1994-11-01,18.988237175348193,65.05169113530202
2141,2284-V-018-015,493.14,100.0,101.0,2.3,SE2,1994-11-01,17.371439902592165,63.806182287239054
2142,2418-V-005-007,440.98,95.0,100.0,1.8,SE1,1994-11-01,18.97926707873654,65.06261560625634
2143,2418-V-005-009,433.69,95.0,100.0,1.8,SE1,1994-11-01,18.995441249282006,65.06716966460957
2144,2418-V-005-010,437.8,95.0,100.0,1.8,SE1,1994-11-01,19.01248878051512,65.06478931590337
2145,2418-V-005-011,436.73,95.0,100.0,1.8,SE1,1994-11-01,19.020546481570584,65.06124200223536
2146,2418-V-005-012,441.43,95.0,100.0,1.8,SE1,1994-11-01,19.033821126563947,65.057015667883
2147,2418-V-005-013,452.57,95.0,100.0,1.8,SE1,1994-11-01,19.043415354583704,65.05343926397141
2148,2418-V-005-014,425.66,95.0,100.0,1.8,SE1,1994-11-01,19.02082292776078,65.06606911541859
2149,2418-V-005-015,423.64,95.0,100.0,1.8,SE1,1994-11-01,19.027580434062006,65.06753978755238
2150,2418-V-005-016,417.51,95.0,100.0,1.8,SE1,1994-11-01,19.034812412267247,65.07095978222713
2151,2418-V-005-017,426.67,95.0,100.0,1.8,SE1,1994-11-01,19.042649988424415,65.06477596537931
2152,2418-V-005-008,474.13,95.0,100.0,1.8,SE1,1994-11-01,18.999778984326348,65.05854894686082
2153,2284-V-018-016,519.65,100.0,101.0,2.3,SE2,1994-11-01,17.403215436024084,63.800771546583384
2154,2284-V-018-017,519.13,100.0,101.0,2.3,SE2,1994-11-01,17.410229379753694,63.79811864057667
2155,2284-V-018-018,517.53,100.0,101.0,2.3,SE2,1994-11-01,17.42116446458586,63.80088592644917
2156,2101-V-008-096,293.4,119.0,112.0,3.07,SE2,1994-11-01,16.39484421620447,60.826910391114936
2157,2101-V-008-093,302.46,119.0,112.0,3.07,SE2,1994-11-01,16.3717352082479,60.81929858337661
2158,2101-V-008-092,273.7,119.0,112.0,3.07,SE2,1994-11-01,16.406824510669676,60.79250998995882
2159,2101-V-008-013,311.03,119.0,112.0,3.07,SE2,1994-11-01,16.46055598542027,60.79160573783298
2160,2101-V-008-087,294.71,119.0,112.0,3.07,SE2,1994-11-01,16.384743013443558,60.79372215619536
2161,2101-V-008-072,301.4,119.0,112.0,3.07,SE2,1994-11-01,16.44010265518272,60.79131580935452
2162,2101-V-008-014,300.57,119.0,112.0,3.07,SE2,1994-11-01,16.464835434736067,60.79537235770306
2163,2101-V-008-036,330.2,119.0,112.0,3.07,SE2,1994-11-01,16.373468142248246,60.801737603971844
2164,2101-V-008-037,348.37,119.0,112.0,3.07,SE2,1994-11-01,16.375221958070185,60.79721390800469
2165,2101-V-008-071,292.22,119.0,112.0,3.07,SE2,1994-11-01,16.44336946363448,60.79531970063184
2166,2101-V-008-069,270.26,119.0,112.0,3.07,SE2,1994-11-01,16.475074129215972,60.79654330194104
2167,2101-V-008-057,322.32,119.0,112.0,3.07,SE2,1994-11-01,16.38688708447748,60.797774593275584
2168,2101-V-008-052,372.4,119.0,112.0,3.07,SE2,1994-11-01,16.38203283541347,60.80077073599506
2169,2101-V-008-050,317.6,119.0,112.0,3.07,SE2,1994-11-01,16.35578689810139,60.81886207312866
2170,2101-V-008-038,330.95,119.0,112.0,3.07,SE3,1994-11-01,16.363293531426745,60.80087911556899
2171,2101-V-008-045,343.84,119.0,112.0,3.07,SE3,1994-11-01,16.331210803602623,60.82125273819761
2172,2284-V-018-001,519.75,100.0,101.0,2.3,SE2,1994-11-01,17.3881439057748,63.80528022966793
2173,2101-V-008-044,352.1,119.0,112.0,3.07,SE2,1994-11-01,16.333744644218093,60.82570735268776
2174,2101-V-008-043,347.59,119.0,112.0,3.07,SE2,1994-11-01,16.328771687512322,60.829307076650025
2175,2101-V-008-099,309.88,119.0,112.0,3.07,SE2,1994-11-01,16.398618774020587,60.82254149023269
2176,2101-V-008-101,296.68,119.0,112.0,3.07,SE2,1994-11-01,16.40457492501865,60.81947452837299
2177,2101-V-008-104,287.35,119.0,112.0,3.07,SE2,1994-11-01,16.40789753069728,60.81551002123911
2178,2101-V-008-105,320.22,119.0,112.0,3.07,SE2,1994-11-01,16.310999490618368,60.834571940309885
2179,2284-V-018-019,500.42,100.0,101.0,2.3,SE2,1994-11-01,17.403456630498194,63.78638552837637
2180,2284-V-018-020,506.84,100.0,101.0,2.3,SE2,1994-11-01,17.406852244873004,63.79009854687575
2181,2284-V-018-021,501.89,100.0,101.0,2.3,SE2,1994-11-01,17.398736667088713,63.791902066535336
2182,2284-V-018-022,509.72,100.0,101.0,2.3,SE2,1994-11-01,17.394786745991016,63.78769245652664
2183,2284-V-018-023,502.53,100.0,101.0,2.3,SE2,1994-11-01,17.389843284664476,63.791066754132494
2184,2284-V-018-024,489.72,100.0,101.0,2.3,SE2,1994-11-01,17.385726962779902,63.78748685504893
2185,2284-V-018-025,489.68,100.0,101.0,2.3,SE2,1994-11-01,17.362752381573817,63.807381891055336
2186,2284-V-018-026,487.27,100.0,101.0,2.3,SE2,1994-11-01,17.387014211469175,63.80105748976893
2187,2284-V-018-027,488.99,100.0,101.0,2.3,SE2,1994-11-01,17.425713429028328,63.79738948012599
2188,2284-V-018-002,527.08,100.0,101.0,2.3,SE2,1994-11-01,17.395687834639265,63.80298115171507
2189,2284-V-018-028,475.68,100.0,101.0,2.3,SE2,1994-11-01,17.4124544173279,63.78693171896822
2190,2284-V-018-030,510.68,100.0,101.0,2.3,SE2,1994-11-01,17.433536699994033,63.79932041540943
2191,2101-V-008-004,347.26,119.0,112.0,3.07,SE2,1994-11-01,16.328330555327103,60.83627253610744
2192,2101-V-008-005,317.19,119.0,112.0,3.07,SE2,1994-11-01,16.346156392455494,60.82124687370841
2193,2101-V-008-007,280.24,119.0,112.0,3.07,SE2,1994-11-01,16.423142784663895,60.798492130470365
2194,2101-V-008-009,284.23,119.0,112.0,3.07,SE2,1994-11-01,16.423909915805723,60.79212147920973
2195,2101-V-008-010,286.49,119.0,112.0,3.07,SE2,1994-11-01,16.43249928133277,60.79560581639575
2196,2101-V-008-011,298.99,119.0,112.0,3.07,SE2,1994-11-01,16.449035466037074,60.79106525406659
2197,2101-V-008-012,296.76,119.0,112.0,3.07,SE2,1994-11-01,16.4538868952918,60.79461232230038
2198,2101-V-008-106,344.5,119.0,112.0,3.07,SE2,1994-11-01,16.34260154357962,60.82719764567964
2199,2284-V-018-029,464.8,100.0,101.0,2.3,SE2,1994-11-01,17.37664009247435,63.78715524692992
2200,2101-V-008-102,255.54,119.0,112.0,3.07,SE2,1994-11-01,16.47853999765469,60.79315520104618
2201,1470-V-056-001,71.94,98.0,82.0,2.0,SE3,1994-11-06,13.044657157157765,58.306022228976396
2202,2132-V-002-001,309.57,105.0,90.0,2.0,SE2,1994-11-13,17.03534133063557,62.083450560799115
2203,2132-V-002-002,330.01,105.0,90.0,2.0,SE2,1994-11-13,17.042658787681628,62.08552306885544
2204,2132-V-002-003,336.27,105.0,90.0,2.0,SE2,1994-11-13,17.049585678531585,62.088278777716866
2205,2132-V-008-001,337.88,105.0,90.0,2.0,SE2,1994-11-15,16.992852514334757,62.09721114466022
2206,2132-V-008-002,322.81,105.0,90.0,2.0,SE2,1994-11-15,16.992025991591834,62.100454237335924
2207,1380-V-009-004,183.02,94.0,112.0,3.0,SE4,1994-11-19,13.095490360848297,56.879905949118225
2208,1380-V-009-001,184.22,94.0,112.0,3.0,SE4,1994-11-19,13.087986139454397,56.863257009050656
2209,1380-V-009-002,181.35,94.0,112.0,3.0,SE4,1994-11-19,13.09476181416026,56.86119430259559
2210,1380-V-009-003,169.93,94.0,112.0,3.0,SE4,1994-11-19,13.090867636733153,56.85586291627656
2211,1380-V-009-006,171.28,94.0,112.0,3.0,SE4,1994-11-19,13.088376128287976,56.87257305424996
2212,1380-V-009-005,186.45,94.0,112.0,3.0,SE4,1994-11-19,13.089910791258411,56.87697265028732
2213,1266-V-017-001,166.09,37.0,15.0,0.4,SE4,1994-11-19,13.85420896663472,55.779969320567346
2214,1290-V-043-003,94.17,80.0,92.0,2.05,SE4,1994-12-01,14.22632952083013,56.136345095377585
2215,1290-V-043-001,57.32,80.0,92.0,2.05,SE4,1994-12-01,14.220417221955563,56.1291283295482
2216,1290-V-043-002,92.94,80.0,92.0,2.05,SE4,1994-12-01,14.224644482675345,56.13272164128209
2217,1290-V-043-004,73.9,80.0,92.0,2.05,SE4,1994-12-01,14.226017158288993,56.139646673504
2218,0685-V-012-001,288.56,99.0,101.0,2.3,SE4,1994-12-01,15.188073948841394,57.22957446980766
2219,0881-V-004-005,175.54,119.0,112.0,3.0,SE4,1994-12-01,15.725308045572973,56.90048340654812
2220,0881-V-004-004,173.71,119.0,112.0,3.0,SE4,1994-12-01,15.732931050319188,56.89712305747596
2221,0881-V-004-003,171.14,119.0,112.0,3.0,SE4,1994-12-01,15.738097408126269,56.893693489235055
2222,0685-V-012-002,285.33,99.0,101.0,2.3,SE4,1994-12-01,15.192000916527903,57.225409227363045
2223,0685-V-012-003,289.3,99.0,101.0,2.3,SE4,1994-12-01,15.192466951485414,57.22127184636691
2224,0685-V-012-004,293.54,99.0,101.0,2.3,SE4,1994-12-01,15.195868288733555,57.23182165000671
2225,0685-V-012-005,290.38,99.0,101.0,2.3,SE4,1994-12-01,15.199794052789942,57.209534994893104
2226,0881-V-004-006,182.71,119.0,112.0,3.0,SE4,1994-12-01,15.718259689411694,56.9033052609703
2227,0685-V-012-006,292.71,99.0,101.0,2.3,SE4,1994-12-01,15.2006623167771,57.22826195632015
2228,1290-V-043-005,66.44,80.0,92.0,2.05,SE4,1994-12-01,14.222512223656025,56.143113925172145
2229,0881-V-004-002,173.07,119.0,112.0,3.0,SE4,1994-12-01,15.73603281094374,56.88719562952417
2230,0881-V-004-001,170.82,119.0,112.0,3.0,SE4,1994-12-01,15.743007293440069,56.885915196742666
2231,0685-V-012-008,292.65,99.0,101.0,2.3,SE4,1994-12-01,15.203571178254942,57.22451344443491
2232,0685-V-012-009,298.88,99.0,101.0,2.3,SE4,1994-12-01,15.20608523500606,57.21955969643732
2233,0685-V-012-011,299.05,99.0,101.0,2.3,SE4,1994-12-01,15.211424019435912,57.215930325559626
2234,0685-V-012-010,289.38,99.0,101.0,2.3,SE4,1994-12-01,15.20714343978719,57.21247973247515
2235,0685-V-012-007,290.9,99.0,101.0,2.3,SE4,1994-12-01,15.201302949858961,57.21542395101656
2236,0881-V-004-007,180.37,119.0,112.0,3.0,SE4,1994-12-01,15.711562826320526,56.90638605445273
2237,0584-V-023-001,117.74,16.0,8.0,0.01,SE3,1994-12-17,14.99024260813504,58.44989335647389
2238,1491-V-031-001,209.41,37.0,15.0,0.04,SE3,1994-12-17,13.505145589182618,57.953737822813125
2239,1435-V-043-002,130.11,95.0,100.0,2.0,SE3,1994-12-31,11.388477824027918,58.7707281080124
2240,1435-V-003-001,141.13,95.0,100.0,2.0,SE3,1994-12-31,11.402440250394447,58.776620121495235
2241,1435-V-003-004,166.69,95.0,100.0,2.0,SE3,1994-12-31,11.41082598292392,58.77537078046857
2242,1435-V-017-001,135.36,95.0,100.0,2.0,SE3,1994-12-31,11.392283599698466,58.783248834105315
2243,1435-V-003-003,146.92,95.0,100.0,2.0,SE3,1994-12-31,11.405314453831746,58.771927101084984
2244,1435-V-003-002,138.75,95.0,100.0,2.0,SE3,1994-12-31,11.4015934134403,58.768416330109645
2245,1435-V-043-003,141.22,95.0,100.0,2.0,SE3,1994-12-31,11.394902854828059,58.77536939788709
2246,1435-V-043-001,138.08,95.0,100.0,2.0,SE3,1994-12-31,11.395690129172468,58.779784441779164
2247,1439-V-011-001,128.51,37.0,15.0,0.04,SE3,1995-01-01,12.131787282373857,58.72578488959639
2248,1287-V-043-001,39.99,38.0,7.0,0.04,SE4,1995-01-01,13.378683504233198,55.42899805743766
2249,1276-V-021-001,25.27,37.0,15.0,0.45,SE4,1995-01-01,13.084460220200317,56.16664895494899
2250,1263-V-004-001,60.12,65.0,44.0,0.6,SE4,1995-01-01,13.211310602277361,55.59176722868602
2251,0885-V-035-004,18.46,50.0,52.0,0.9,SE4,1995-01-01,16.738572308237178,56.92281160629737
2252,0188-V-010-002,7.85,95.0,109.0,2.4,SE3,1995-01-01,18.70175492360969,59.83526221207504
2253,0188-V-010-001,12.91,95.0,109.0,2.4,SE3,1995-01-01,18.678611017463364,59.82998996645785
2254,1381-V-009-008,116.08,98.0,103.0,2.5,SE4,1995-01-01,13.423563790597093,56.47845404107354
2255,1381-V-009-010,110.45,98.0,103.0,2.5,SE4,1995-01-01,13.441540264621597,56.47722532247052
2256,1381-V-009-002,130.37,98.0,103.0,2.5,SE4,1995-01-01,13.398101367498494,56.4700231113915
2257,1381-V-009-011,131.54,98.0,103.0,2.5,SE4,1995-01-01,13.446727675987452,56.47305813917876
2258,1381-V-009-012,119.14,98.0,103.0,2.5,SE4,1995-01-01,13.448354315786812,56.479745743940136
2259,1381-V-009-003,118.21,98.0,103.0,2.5,SE4,1995-01-01,13.399653022829895,56.47481448706988
2260,1381-V-009-005,125.44,98.0,103.0,2.5,SE4,1995-01-01,13.40836692105955,56.47648101233545
2261,1381-V-009-006,115.99,98.0,103.0,2.5,SE4,1995-01-01,13.408202688915255,56.48079199293356
2262,1381-V-009-007,117.29,98.0,103.0,2.5,SE4,1995-01-01,13.416847957845084,56.48102832222935
2263,1381-V-009-013,110.18,98.0,103.0,2.5,SE4,1995-01-01,13.448533258390691,56.4841149446218
2264,1381-V-009-014,156.41,98.0,103.0,2.5,SE4,1995-01-01,13.40900624359945,56.47245467198021
2265,1382-V-003-001,111.68,98.0,103.0,2.75,SE4,1995-01-01,12.704575696541488,56.99930863879896
2266,1381-V-009-001,126.42,98.0,103.0,2.5,SE4,1995-01-01,13.395596267021265,56.48553588190433
2267,2421-V-004-011,701.95,100.0,100.0,2.5,SE2,1995-02-01,17.265675456753698,65.26016655949259
2268,2421-V-004-010,700.21,100.0,100.0,2.5,SE2,1995-02-01,17.270967357026354,65.26523432871902
2269,2421-V-004-009,682.37,100.0,100.0,2.5,SE2,1995-02-01,17.27082441053052,65.27046337444625
2270,2421-V-004-008,692.21,100.0,100.0,2.5,SE2,1995-02-01,17.275251826781457,65.2557070628413
2271,2421-V-004-001,675.96,100.0,100.0,2.5,SE2,1995-02-01,17.314415339412943,65.26040147591695
2272,2421-V-004-006,703.36,100.0,100.0,2.5,SE2,1995-02-01,17.28387265499442,65.2645405537961
2273,2421-V-004-005,731.51,100.0,100.0,2.5,SE2,1995-02-01,17.2885626755096,65.25628539831094
2274,2421-V-004-004,733.85,100.0,100.0,2.5,SE2,1995-02-01,17.294326158027626,65.2618240606032
2275,2421-V-004-003,682.57,100.0,100.0,2.5,SE2,1995-02-01,17.29940303955803,65.25374952488924
2276,2421-V-004-007,715.83,100.0,100.0,2.5,SE2,1995-02-01,17.27917353221986,65.26042846301682
2277,2421-V-004-012,708.39,100.0,100.0,2.5,SE2,1995-02-01,17.258793301648307,65.26859188241865
2278,2421-V-004-015,732.04,100.0,100.0,2.5,SE2,1995-02-01,17.24755292037539,65.26623554500205
2279,2421-V-004-014,718.31,100.0,100.0,2.5,SE2,1995-02-01,17.2472098244971,65.27077160741722
2280,2421-V-004-029,692.63,100.0,100.0,2.5,SE2,1995-02-01,17.2254482117586,65.26593615088024
2281,2421-V-004-030,676.36,100.0,100.0,2.5,SE2,1995-02-01,17.212662263959697,65.26582339059978
2282,2421-V-004-027,696.27,100.0,100.0,2.5,SE2,1995-02-01,17.236944954913245,65.26372159190406
2283,2421-V-004-026,704.41,100.0,100.0,2.5,SE2,1995-02-01,17.187754427176362,65.28739101996811
2284,2421-V-004-025,712.95,100.0,100.0,2.5,SE2,1995-02-01,17.18851897622901,65.28200699322419
2285,2421-V-004-024,708.0,100.0,100.0,2.5,SE2,1995-02-01,17.19937810139976,65.27732216745619
2286,2421-V-004-023,716.85,100.0,100.0,2.5,SE2,1995-02-01,17.208714140758104,65.27414156285143
2287,1435-V-004-001,60.11,65.0,50.0,0.8,SE3,1995-02-01,11.30816940027896,58.671642205917244
2288,2421-V-004-022,716.24,100.0,100.0,2.5,SE2,1995-02-01,17.21251524116139,65.27841140671502
2289,2421-V-004-021,703.05,100.0,100.0,2.5,SE2,1995-02-01,17.218565623248573,65.27007347508757
2290,2421-V-004-020,726.84,100.0,100.0,2.5,SE2,1995-02-01,17.22329610964007,65.27462290530536
2291,2421-V-004-019,724.35,100.0,100.0,2.5,SE2,1995-02-01,17.236246704209847,65.26833667735394
2292,2421-V-004-018,715.77,100.0,100.0,2.5,SE2,1995-02-01,17.23523376980603,65.27279986963242
2293,2421-V-004-017,700.95,100.0,100.0,2.5,SE2,1995-02-01,17.236851552880854,65.27738781775763
2294,2421-V-004-016,701.41,100.0,100.0,2.5,SE2,1995-02-01,17.247933385890178,65.26137942964074
2295,2421-V-004-013,719.15,100.0,100.0,2.5,SE2,1995-02-01,17.2585970904953,65.26390191768907
2296,2421-V-004-028,703.35,100.0,100.0,2.5,SE2,1995-02-01,17.22510137117197,65.27982786004783
2297,2421-V-004-002,703.29,100.0,100.0,2.5,SE2,1995-02-01,17.302820609814813,65.25842653163937
